intersection_name,intersection_type,scenario,ped_estimation_type,lighting_cmf,twltl_cmf,bulbout_cmf,signal_cmf,school_cmf,pedvol,nlanes,aadt_maj,aadt_minor,nbi_mv,nbi_sv,nbi_all,nped_base,cmf_veh,cmf_ped,ped_factor,pred_veh,pred_ped,long_run_ped_prob,years,long_run_ped_percent
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.31695239131129704,27,31.7
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.32652802250131463,28,32.65
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.33596941310323747,29,33.6
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.3452784450332683,30,34.53
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.3544569738250638,31,35.45
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.36350682899958986,32,36.35
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.3724298144297936,33,37.24
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.3812277087001621,34,38.12
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.38990226546124107,35,38.99
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.39845521377918336,36,39.85
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.40688825848039645,37,40.69
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.41520308049136,38,41.52
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.42340133717367756,39,42.34
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.43148466265443264,40,43.15
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.4394546681519128,41,43.95
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.44731294229676766,42,44.73
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.4550610514486645,43,45.51
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.4627005400085047,44,46.27
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.4702329307262637,45,47.02
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.47765972500451404,46,47.77
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.48498240319769503,47,48.5
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.4922024249071857,48,49.22
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.49932122927224154,49,49.93
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5063402352568529,50,50.63
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5132608419325811,51,51.33
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5200844287574309,52,52.01
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5268123558508113,53,52.68
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5334459642646445,54,53.34
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.539986576250671,55,54.0
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5464354955240103,56,54.64
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5527940075230247,57,55.28
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5590633796655411,58,55.91
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5652448616014802,59,56.52
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.571339685461945,60,57.13
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5773490661048162,61,57.73
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5832742013569057,62,58.33
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5891162722527141,63,58.91
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.5948764432698427,64,59.49
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6005558625611035,65,60.06
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6061556621833767,66,60.62
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6116769583232589,67,61.17
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6171208515195485,68,61.71
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6224884268826119,69,62.25
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6277807543106741,70,62.78
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6329988887030777,71,63.3
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.638143870170552,72,63.81
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6432167242425338,73,64.32
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.648218462071583,74,64.82
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6531500806349311,75,65.32
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6580125629332052,76,65.8
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6628068781863656,77,66.28
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6675339820268968,78,66.75
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6721948166902902,79,67.22
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6767903112028557,80,67.68
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6813213815669017,81,68.13
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6857889309433178,82,68.58
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6901938498315987,83,69.02
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6945370162473439,84,69.45
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.6988192958972692,85,69.88
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7030415423517649,86,70.3
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7072045972150343,87,70.72
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7113092902928475,88,71.13
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7153564397579444,89,71.54
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7193468523131163,90,71.93
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7232813233520039,91,72.33
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7271606371176402,92,72.72
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7309855668587697,93,73.1
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7347568749839785,94,73.48
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7384753132136608,95,73.85
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7421416227298576,96,74.21
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7457565343239931,97,74.58
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7493207685425407,98,74.93
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7528350358306467,99,75.28
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.7563000366737407,100,75.63
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.0316326795966162,1,3.16
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.06226473277477018,2,6.23
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.09192781202935318,3,9.19
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.12065256860202678,4,12.07
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.1484686841535463,5,14.85
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.17540490143420218,6,17.54
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.20148905398407424,7,20.15
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.2267480948937869,8,22.67
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.2512081246554848,9,25.12
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.27489441813280724,10,27.49
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.29783145067773,11,29.78
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.32004292342126217,12,32.0
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.3415517877641292,13,34.16
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.36238026909275123,14,36.24
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.3825498897450209,15,38.25
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.402081491249612,16,40.21
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.42099525586179953,17,42.1
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.439310727418044,18,43.93
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.45704683153088876,19,45.7
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.47422189514503976,20,47.42
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.4908536654748328,21,49.09
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.506959328342659,22,50.7
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.522555525937296,23,52.26
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.5376583740104965,24,53.77
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.5522834785296009,25,55.23
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.5664459518033857,26,56.64
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.580160428097805,27,58.02
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.5934410787577676,28,59.34
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.6063016268505692,29,60.63
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.6187553613461141,30,61.88
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.6308151508485802,31,63.08
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.6424934568937122,32,64.25
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.6538023468254872,33,65.38
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.664753506265457,34,66.48
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.6753582511876508,35,67.54
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.685627539611517,36,68.56
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.6955719829249858,37,69.56
